image path,timestamp,camera,sample,area,barcode
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_23_12:00:52.jpg,2023_10_23_12:00:52,6,1,21834,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_23_12:00:52.jpg,2023_10_23_12:00:52,6,2,19767,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_11:59:36.jpg,2023_10_23_11:59:36,3,0,15123,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_11:59:36.jpg,2023_10_23_11:59:36,3,1,16602,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_11:59:36.jpg,2023_10_23_11:59:36,3,2,18051,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:03:33.jpg,2023_10_26_12:03:33,3,0,8901,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:03:33.jpg,2023_10_26_12:03:33,3,1,7548,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:03:33.jpg,2023_10_26_12:03:33,3,2,8571,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_17_12:00:34.jpg,2023_10_17_12:00:34,7,0,16107,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_17_12:00:34.jpg,2023_10_17_12:00:34,7,1,18048,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_17_12:00:34.jpg,2023_10_17_12:00:34,7,2,15801,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:31:27.jpg,2023_10_18_12:31:27,3,0,9381,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:31:27.jpg,2023_10_18_12:31:27,3,1,14415,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:31:27.jpg,2023_10_18_12:31:27,3,2,11847,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:04:09.jpg,2023_10_19_12:04:09,7,0,9891,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:04:09.jpg,2023_10_19_12:04:09,7,1,12642,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:04:09.jpg,2023_10_19_12:04:09,7,2,17967,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:30:13.jpg,2023_10_20_12:30:13,2,0,11670,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:30:13.jpg,2023_10_20_12:30:13,2,1,16476,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:30:13.jpg,2023_10_20_12:30:13,2,2,13290,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_25_11:58:27.jpg,2023_10_25_11:58:27,2,0,11388,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_25_11:58:27.jpg,2023_10_25_11:58:27,2,1,10899,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_25_11:58:27.jpg,2023_10_25_11:58:27,2,2,12372,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:31:59.jpg,2023_10_18_12:31:59,3,0,9915,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:31:59.jpg,2023_10_18_12:31:59,3,1,13401,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:31:59.jpg,2023_10_18_12:31:59,3,2,10140,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:30:34.jpg,2023_10_20_12:30:34,2,0,14187,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:30:34.jpg,2023_10_20_12:30:34,2,1,17499,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:30:34.jpg,2023_10_20_12:30:34,2,2,15666,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_24_12:04:34.jpg,2023_10_24_12:04:34,3,0,14007,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_24_12:04:34.jpg,2023_10_24_12:04:34,3,1,15414,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_24_12:04:34.jpg,2023_10_24_12:04:34,3,2,16257,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:04:05.jpg,2023_10_26_12:04:05,3,0,0,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:04:05.jpg,2023_10_26_12:04:05,3,1,0,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:04:05.jpg,2023_10_26_12:04:05,3,2,0,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:37:29.jpg,2023_10_21_12:37:29,3,0,19707,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:37:29.jpg,2023_10_21_12:37:29,3,1,18306,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:37:29.jpg,2023_10_21_12:37:29,3,2,17553,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:33:30.jpg,2023_10_20_12:33:30,3,0,8304,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:33:30.jpg,2023_10_20_12:33:30,3,1,8505,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:33:30.jpg,2023_10_20_12:33:30,3,2,6063,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:46.jpg,2023_10_27_13:56:46,3,0,9975,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:46.jpg,2023_10_27_13:56:46,3,1,10140,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:46.jpg,2023_10_27_13:56:46,3,2,9009,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_23_12:00:43.jpg,2023_10_23_12:00:43,7,0,7797,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_23_12:00:43.jpg,2023_10_23_12:00:43,7,1,10689,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_23_12:00:43.jpg,2023_10_23_12:00:43,7,2,9840,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_19_12:03:02.jpg,2023_10_19_12:03:02,2,0,21843,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_19_12:03:02.jpg,2023_10_19_12:03:02,2,1,23547,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_19_12:03:02.jpg,2023_10_19_12:03:02,2,2,19053,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:42:20.jpg,2023_10_21_12:42:20,3,0,18990,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:42:20.jpg,2023_10_21_12:42:20,3,1,16173,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:42:20.jpg,2023_10_21_12:42:20,3,2,18684,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:33:39.jpg,2023_10_20_12:33:39,2,0,15972,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:33:39.jpg,2023_10_20_12:33:39,2,1,20310,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_20_12:33:39.jpg,2023_10_20_12:33:39,2,2,12864,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_25_11:58:07.jpg,2023_10_25_11:58:07,3,0,9798,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_25_11:58:07.jpg,2023_10_25_11:58:07,3,1,9498,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_25_11:58:07.jpg,2023_10_25_11:58:07,3,2,9717,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:35:30.jpg,2023_10_18_12:35:30,2,0,4857,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:35:30.jpg,2023_10_18_12:35:30,2,1,5379,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:35:30.jpg,2023_10_18_12:35:30,2,2,7191,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_21_12:44:25.jpg,2023_10_21_12:44:25,2,0,9348,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_21_12:44:25.jpg,2023_10_21_12:44:25,2,1,11994,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_21_12:44:25.jpg,2023_10_21_12:44:25,2,2,8709,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:35:08.jpg,2023_10_18_12:35:08,2,0,7524,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:35:08.jpg,2023_10_18_12:35:08,2,1,7701,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:35:08.jpg,2023_10_18_12:35:08,2,2,4824,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:34:12.jpg,2023_10_20_12:34:12,3,0,9114,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:34:12.jpg,2023_10_20_12:34:12,3,1,10113,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:34:12.jpg,2023_10_20_12:34:12,3,2,8043,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:31:36.jpg,2023_10_18_12:31:36,2,0,19077,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:31:36.jpg,2023_10_18_12:31:36,2,1,22575,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_18_12:31:36.jpg,2023_10_18_12:31:36,2,2,19920,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:02:54.jpg,2023_10_23_12:02:54,3,0,4233,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:02:54.jpg,2023_10_23_12:02:54,3,1,9126,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:02:54.jpg,2023_10_23_12:02:54,3,2,7182,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:03:50.jpg,2023_10_19_12:03:50,7,0,7161,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:03:50.jpg,2023_10_19_12:03:50,7,1,7512,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:03:50.jpg,2023_10_19_12:03:50,7,2,5352,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:00:08.jpg,2023_10_23_12:00:08,3,0,20790,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:00:08.jpg,2023_10_23_12:00:08,3,1,19215,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:00:08.jpg,2023_10_23_12:00:08,3,2,19677,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_19_12:04:38.jpg,2023_10_19_12:04:38,6,0,7077,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_19_12:04:38.jpg,2023_10_19_12:04:38,6,1,8193,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_19_12:04:38.jpg,2023_10_19_12:04:38,6,2,5523,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_25_11:58:50.jpg,2023_10_25_11:58:50,3,0,7884,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_25_11:58:50.jpg,2023_10_25_11:58:50,3,1,8436,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_25_11:58:50.jpg,2023_10_25_11:58:50,3,2,6888,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:03.jpg,2023_10_27_13:56:03,3,0,9318,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:03.jpg,2023_10_27_13:56:03,3,1,10908,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:03.jpg,2023_10_27_13:56:03,3,2,9711,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_17_12:02:45.jpg,2023_10_17_12:02:45,3,0,9468,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_17_12:02:45.jpg,2023_10_17_12:02:45,3,1,4245,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_17_12:02:45.jpg,2023_10_17_12:02:45,3,2,7044,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_24_12:06:24.jpg,2023_10_24_12:06:24,3,0,10212,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_24_12:06:24.jpg,2023_10_24_12:06:24,3,1,11031,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_24_12:06:24.jpg,2023_10_24_12:06:24,3,2,9753,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_25_11:56:33.jpg,2023_10_25_11:56:33,6,0,19419,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_25_11:56:33.jpg,2023_10_25_11:56:33,6,1,20694,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_25_11:56:33.jpg,2023_10_25_11:56:33,6,2,17454,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_19_12:05:08.jpg,2023_10_19_12:05:08,2,0,6918,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_19_12:05:08.jpg,2023_10_19_12:05:08,2,1,6990,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_19_12:05:08.jpg,2023_10_19_12:05:08,2,2,5856,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_26_12:02:32.jpg,2023_10_26_12:02:32,6,0,8835,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_26_12:02:32.jpg,2023_10_26_12:02:32,6,1,10710,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_26_12:02:32.jpg,2023_10_26_12:02:32,6,2,9129,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:01:07.jpg,2023_10_26_12:01:07,3,0,17676,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:01:07.jpg,2023_10_26_12:01:07,3,1,19410,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:01:07.jpg,2023_10_26_12:01:07,3,2,17589,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:35:42.jpg,2023_10_18_12:35:42,3,0,6654,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:35:42.jpg,2023_10_18_12:35:42,3,1,3996,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_18_12:35:42.jpg,2023_10_18_12:35:42,3,2,3576,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_21_12:37:28.jpg,2023_10_21_12:37:28,2,0,11496,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_21_12:37:28.jpg,2023_10_21_12:37:28,2,1,14148,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_21_12:37:28.jpg,2023_10_21_12:37:28,2,2,10659,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_25_11:57:12.jpg,2023_10_25_11:57:12,6,0,10680,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_25_11:57:12.jpg,2023_10_25_11:57:12,6,1,12948,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-6-2023_10_25_11:57:12.jpg,2023_10_25_11:57:12,6,2,12510,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_26_12:02:23.jpg,2023_10_26_12:02:23,7,0,19161,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_26_12:02:23.jpg,2023_10_26_12:02:23,7,1,19479,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_26_12:02:23.jpg,2023_10_26_12:02:23,7,2,18972,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:04:20.jpg,2023_10_19_12:04:20,7,0,7068,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:04:20.jpg,2023_10_19_12:04:20,7,1,6648,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-7-2023_10_19_12:04:20.jpg,2023_10_19_12:04:20,7,2,7983,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:36.jpg,2023_10_27_13:56:36,3,0,9432,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:36.jpg,2023_10_27_13:56:36,3,1,11517,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_27_13:56:36.jpg,2023_10_27_13:56:36,3,2,10623,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_11:59:57.jpg,2023_10_23_11:59:57,3,0,11856,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_11:59:57.jpg,2023_10_23_11:59:57,3,1,18429,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_11:59:57.jpg,2023_10_23_11:59:57,3,2,15321,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:30:24.jpg,2023_10_20_12:30:24,3,0,12378,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:30:24.jpg,2023_10_20_12:30:24,3,1,12843,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_20_12:30:24.jpg,2023_10_20_12:30:24,3,2,9195,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:42:52.jpg,2023_10_21_12:42:52,3,0,10011,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:42:52.jpg,2023_10_21_12:42:52,3,1,6720,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_21_12:42:52.jpg,2023_10_21_12:42:52,3,2,6753,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_24_12:04:11.jpg,2023_10_24_12:04:11,2,0,17250,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_24_12:04:11.jpg,2023_10_24_12:04:11,2,1,17526,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_24_12:04:11.jpg,2023_10_24_12:04:11,2,2,15687,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_25_11:56:24.jpg,2023_10_25_11:56:24,2,0,14976,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_25_11:56:24.jpg,2023_10_25_11:56:24,2,1,16482,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_25_11:56:24.jpg,2023_10_25_11:56:24,2,2,16200,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:02:33.jpg,2023_10_23_12:02:33,3,0,0,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:02:33.jpg,2023_10_23_12:02:33,3,1,0,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_23_12:02:33.jpg,2023_10_23_12:02:33,3,2,0,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_17_12:02:23.jpg,2023_10_17_12:02:23,2,0,6396,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_17_12:02:23.jpg,2023_10_17_12:02:23,2,1,9786,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-2-2023_10_17_12:02:23.jpg,2023_10_17_12:02:23,2,2,5067,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:01:28.jpg,2023_10_26_12:01:28,3,0,15357,N/A
/home/liftlab/mnt/gdrive/RaspberryPi/New_Images/Kanjana/capture-3-2023_10_26_12:01:28.jpg,2023_10_26_12:01:28,3,1,16212,N/A
