image path,timestamp,camera,sample,area,barcode
/home/liftlab/Desktop/test_img/capture-2-2023_11_24_11:43:14.jpg,2023_11_24_11:43:14,2,2,2388,N/A
/home/liftlab/Desktop/test_img/capture-3-2023_11_23_10:32:48.jpg,2023_11_23_10:32:48,3,0,2211,N/A
/home/liftlab/Desktop/test_img/capture-3-2023_11_23_10:32:48.jpg,2023_11_23_10:32:48,3,1,5547,N/A
/home/liftlab/Desktop/test_img/capture-3-2023_11_23_10:32:48.jpg,2023_11_23_10:32:48,3,2,1905,N/A
/home/liftlab/Desktop/test_img/capture-3-2023_11_23_10:32:06.jpg,2023_11_23_10:32:06,3,0,3216,N/A
/home/liftlab/Desktop/test_img/capture-3-2023_11_23_10:32:06.jpg,2023_11_23_10:32:06,3,1,3639,N/A
/home/liftlab/Desktop/test_img/capture-3-2023_11_23_10:32:06.jpg,2023_11_23_10:32:06,3,2,2763,N/A
/home/liftlab/Desktop/test_img/capture-4-2023_11_28_13:05:16.jpg,2023_11_28_13:05:16,4,0,N/A,001HD
/home/liftlab/Desktop/test_img/capture-4-2023_11_28_13:05:16.jpg,2023_11_28_13:05:16,4,1,N/A,001HQ
/home/liftlab/Desktop/test_img/capture-4-2023_11_28_13:05:16.jpg,2023_11_28_13:05:16,4,2,N/A,001J5
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:31:25.jpg,2023_11_21_08:31:25,8,0,N/A,001R5
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:31:25.jpg,2023_11_21_08:31:25,8,1,N/A,001R8
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:31:25.jpg,2023_11_21_08:31:25,8,2,N/A,001RB
/home/liftlab/Desktop/test_img/capture-5-2023_11_24_11:45:56.jpg,2023_11_24_11:45:56,5,0,N/A,001YA
/home/liftlab/Desktop/test_img/capture-5-2023_11_24_11:45:56.jpg,2023_11_24_11:45:56,5,1,N/A,001ZZ
/home/liftlab/Desktop/test_img/capture-5-2023_11_24_11:45:56.jpg,2023_11_24_11:45:56,5,2,N/A,001YG
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:37:28.jpg,2023_11_21_08:37:28,8,0,N/A,001TR
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:37:28.jpg,2023_11_21_08:37:28,8,1,N/A,001VY
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:37:28.jpg,2023_11_21_08:37:28,8,2,N/A,001RC
/home/liftlab/Desktop/test_img/capture-4-2023_11_28_13:09:57.jpg,2023_11_28_13:09:57,4,0,N/A,001JS
/home/liftlab/Desktop/test_img/capture-4-2023_11_28_13:09:57.jpg,2023_11_28_13:09:57,4,1,N/A,001GZ
/home/liftlab/Desktop/test_img/capture-4-2023_11_28_13:09:57.jpg,2023_11_28_13:09:57,4,2,N/A,001H3
/home/liftlab/Desktop/test_img/capture-4-2023_11_29_08:26:27.jpg,2023_11_29_08:26:27,4,0,N/A,001T0
/home/liftlab/Desktop/test_img/capture-4-2023_11_29_08:26:27.jpg,2023_11_29_08:26:27,4,1,N/A,001EP
/home/liftlab/Desktop/test_img/capture-4-2023_11_29_08:26:27.jpg,2023_11_29_08:26:27,4,2,N/A,001LL
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:29:00.jpg,2023_11_21_08:29:00,8,0,N/A,Undetected
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:29:00.jpg,2023_11_21_08:29:00,8,1,N/A,001Q2
/home/liftlab/Desktop/test_img/capture-8-2023_11_21_08:29:00.jpg,2023_11_21_08:29:00,8,2,N/A,001FM
/home/liftlab/Desktop/test_img/capture-1-2023_11_09_08:14:49.jpg,2023_11_09_08:14:49,1,0,N/A,001CY
/home/liftlab/Desktop/test_img/capture-1-2023_11_09_08:14:49.jpg,2023_11_09_08:14:49,1,1,N/A,001BT
/home/liftlab/Desktop/test_img/capture-1-2023_11_09_08:14:49.jpg,2023_11_09_08:14:49,1,2,N/A,001AS
/home/liftlab/Desktop/test_img/capture-5-2023_11_20_10:35:16.jpg,2023_11_20_10:35:16,5,0,N/A,001L8
/home/liftlab/Desktop/test_img/capture-5-2023_11_20_10:35:16.jpg,2023_11_20_10:35:16,5,1,N/A,001EI
/home/liftlab/Desktop/test_img/capture-5-2023_11_20_10:35:16.jpg,2023_11_20_10:35:16,5,2,N/A,001FR
/home/liftlab/Desktop/test_img/capture-1-2023_11_09_08:12:58.jpg,2023_11_09_08:12:58,1,0,N/A,001C4
/home/liftlab/Desktop/test_img/capture-1-2023_11_09_08:12:58.jpg,2023_11_09_08:12:58,1,1,N/A,001B1
/home/liftlab/Desktop/test_img/capture-1-2023_11_09_08:12:58.jpg,2023_11_09_08:12:58,1,2,N/A,001C3
/home/liftlab/Desktop/test_img/capture-1-2023_11_17_11:42:38.jpg,2023_11_17_11:42:38,1,0,N/A,001IX
/home/liftlab/Desktop/test_img/capture-1-2023_11_17_11:42:38.jpg,2023_11_17_11:42:38,1,1,N/A,001F9
/home/liftlab/Desktop/test_img/capture-1-2023_11_17_11:42:38.jpg,2023_11_17_11:42:38,1,2,N/A,001IL
/home/liftlab/Desktop/test_img/capture-5-2023_11_17_11:40:46.jpg,2023_11_17_11:40:46,5,0,N/A,001NL
/home/liftlab/Desktop/test_img/capture-5-2023_11_17_11:40:46.jpg,2023_11_17_11:40:46,5,1,N/A,001FF
/home/liftlab/Desktop/test_img/capture-5-2023_11_17_11:40:46.jpg,2023_11_17_11:40:46,5,2,N/A,001F1
